"uid","namedLocation","domainID","siteID","plotID","plotType","collectDate","sampleID","cnSampleID","analysisDate","sampleType","d15N","d13C","cnIsotopeQF","isotopeAccuracyQF","analyticalRepNumber","remarks","laboratoryName","testMethod","instrument","analyzedBy","reviewedBy","dataQF"
"cc9f7488-a8b8-4790-92d4-f19cbeb55e2f","ORNL_002.basePlot.cfc","D07","ORNL","ORNL_002","distributed","2017-05-31T17:03Z","vOIarzMvGlh7NBdJ8CKuDESeHUVxBcoKv6xCwFl2r+A=","vOIarzMvGlh7NBdJ8CKuDESeHUVxBcoK1sGRAycEsYs=","2018-01-19","vegetation",-4.8,-28.7,"0",NA,1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"b89ad14b-61c1-44bf-b5cb-7b411bbf875a","ORNL_002.basePlot.cfc","D07","ORNL","ORNL_002","distributed","2017-05-31T18:12Z","vOIarzMvGlidirXgNn33ctWEBpp1rvzJ8l+8JdgMseI=","vOIarzMvGlidirXgNn33ctWEBpp1rvzJTTF83+4I7LM=","2018-01-19","vegetation",-4,-28.5,"0",NA,1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"f5c176de-b5fe-4e55-8c13-75ed3fc2f446","ORNL_001.basePlot.cfc","D07","ORNL","ORNL_001","distributed","2017-06-01T14:18Z","vOIarzMvGlhI3KzzmOhSnwNtDJYgiaIT+4zbT/RyHoE=","vOIarzMvGlhI3KzzmOhSnwNtDJYgiaITPJFNkZXiKuo=","2018-01-19","vegetation",-1.5,-29.5,"0",NA,1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"1e24c9e6-9ae9-4ef3-a0e4-e0f88ffeda53","ORNL_001.basePlot.cfc","D07","ORNL","ORNL_001","distributed","2017-06-01T14:21Z","vOIarzMvGlhfDoDennRS0gTndWSSz+YxoY0wM9EKVEo=","vOIarzMvGlhfDoDennRS0gTndWSSz+YxC/BffRCd1YY=","2018-01-19","vegetation",-5.1,-29.9,"0",NA,1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"8580a743-b30b-4581-8056-ae599b40566d","ORNL_027.basePlot.cfc","D07","ORNL","ORNL_027","distributed","2017-06-01T14:28Z","vOIarzMvGlhXIwkEjtsUnItxLgmqN2m+nZxthwufT4A=","vOIarzMvGlhXIwkEjtsUnItxLgmqN2m+nVC2Aaqxe2U=","2018-01-19","vegetation",-4.7,-28.4,"0",NA,1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"1ac4b717-20a1-4e27-827e-60284ebc5897","ORNL_027.basePlot.cfc","D07","ORNL","ORNL_027","distributed","2017-06-01T14:30Z","vOIarzMvGlhXIwkEjtsUnOKOBCfkBksWGjr/SHhGtbU=","vOIarzMvGlhXIwkEjtsUnOKOBCfkBksW/xJ3tM6S3Ro=","2018-01-19","vegetation",-4.5,-27.6,"0",NA,1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"9ddf1c3a-f3bf-484b-bff1-15d6b01fbb26","ORNL_027.basePlot.cfc","D07","ORNL","ORNL_027","distributed","2017-06-01T14:34Z","vOIarzMvGlhXIwkEjtsUnEFgJb6NzQN/OfeBjFoa0uQ=","vOIarzMvGlhXIwkEjtsUnEFgJb6NzQN/jWrb3MeVtBs=","2018-01-19","vegetation",-4.3,-27.5,"0",NA,1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"611005f3-5537-453c-ad59-2f9028d089a4","ORNL_004.basePlot.cfc","D07","ORNL","ORNL_004","distributed","2017-06-01T14:49Z","vOIarzMvGliccYFTJ7MmljRqLGra8aMqZLRrQeqS9vg=","vOIarzMvGliccYFTJ7MmljRqLGra8aMqa78oMyfC6qI=","2018-01-18","vegetation",-4.1,-29.9,"0",NA,1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"4291d1f9-fe28-453a-89fc-c85f5d8a1b2a","ORNL_004.basePlot.cfc","D07","ORNL","ORNL_004","distributed","2017-06-01T14:51Z","vOIarzMvGliccYFTJ7MmlvA66TAGfRvfGxvTwjcJO8A=","vOIarzMvGliccYFTJ7MmlvA66TAGfRvfWhcSpfhbof4=","2018-01-18","vegetation",-4.5,-29.6,"0",NA,1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"15da1bbc-d487-4127-bdc7-b5e5a40d2d64","ORNL_004.basePlot.cfc","D07","ORNL","ORNL_004","distributed","2017-06-01T14:53Z","vOIarzMvGliccYFTJ7MmlpQQcTmml1ahuUESrECJrG4=","vOIarzMvGliccYFTJ7MmlpQQcTmml1ahS3Y8dx2YirM=","2018-01-18","vegetation",-3.4,-31.2,"0",NA,2,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"289bb5be-056d-42d0-bd86-b8f3c8f62cf4","ORNL_004.basePlot.cfc","D07","ORNL","ORNL_004","distributed","2017-06-01T14:53Z","vOIarzMvGliccYFTJ7MmlpQQcTmml1ahuUESrECJrG4=","vOIarzMvGliccYFTJ7MmlpQQcTmml1ahS3Y8dx2YirM=","2018-01-18","vegetation",-3.2,-31.2,"0",NA,1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"ef67fa92-2f33-4d0e-ad0f-43d7feb0b969","ORNL_001.basePlot.cfc","D07","ORNL","ORNL_001","distributed","2017-06-01T17:15Z","vOIarzMvGlhI3KzzmOhSn1P7I0gk79Zdv/KiM2o4WXE=","vOIarzMvGlhI3KzzmOhSn1P7I0gk79ZdehKhyj7e4mA=","2018-01-19","vegetation",-1.6,-29.6,"0",NA,1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"b117add7-f2ef-4a98-8531-a2194b57fa1b","ORNL_006.basePlot.cfc","D07","ORNL","ORNL_006","distributed","2017-06-06T14:55Z","vOIarzMvGli8zNAdKFHvRKtJADwWciG9YR45iLylBIE=","vOIarzMvGli8zNAdKFHvRKtJADwWciG9wH01Nhw/9QM=","2018-01-18","vegetation",-3.6,-29.6,"0",NA,1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"feba0715-3a73-40dd-b72e-c26d7abe4f7d","ORNL_006.basePlot.cfc","D07","ORNL","ORNL_006","distributed","2017-06-06T14:56Z","vOIarzMvGli8zNAdKFHvRPr36zWwFMXdxEbRy5r0v+8=","vOIarzMvGli8zNAdKFHvRPr36zWwFMXdrgsn3UjEEcM=","2018-01-18","vegetation",-2.4,-30.9,"0",NA,1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"03bb39e2-df54-46d3-8e27-b715f52d6e44","ORNL_006.basePlot.cfc","D07","ORNL","ORNL_006","distributed","2017-06-06T14:58Z","vOIarzMvGlgbyQZJ28HP5qzgrVcFMU3SV4MetFO1iIk=","vOIarzMvGlgbyQZJ28HP5qzgrVcFMU3SBuPuXCuXhVY=","2018-01-18","vegetation",-1.5,-31.2,"0",NA,1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"6ccfc3fe-d02c-4626-8b03-ffdb98f2c320","ORNL_008.basePlot.cfc","D07","ORNL","ORNL_008","distributed","2017-06-06T15:05Z","vOIarzMvGliqMbQvpYpQYWdxE+5uHt8YjgaRl+yE8YA=","vOIarzMvGliqMbQvpYpQYWdxE+5uHt8YvB2IzDJonnQ=","2018-01-18","vegetation",-2.7,-30.3,"0",NA,1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"740160a1-c582-4bd4-9064-5a5dedc8f316","ORNL_008.basePlot.cfc","D07","ORNL","ORNL_008","distributed","2017-06-06T15:09Z","vOIarzMvGlgVh3zv/lSuIjrwCQvsfUmDWrp9RyrEnok=","vOIarzMvGlgVh3zv/lSuIjrwCQvsfUmDBjhHwcQV+4w=","2018-01-18","vegetation",-2,-30.3,"0",NA,1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"cc036a9d-4024-4063-a45a-36ac12f22883","ORNL_008.basePlot.cfc","D07","ORNL","ORNL_008","distributed","2017-06-06T15:12Z","vOIarzMvGljGGYBt1c0XnJMuIn+DLfaCf9lHpfUtlkg=","vOIarzMvGljGGYBt1c0XnJMuIn+DLfaCRvApyhkmXTI=","2018-01-18","vegetation",-1.6,-30.9,"0",NA,1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"7f42c045-487c-4fac-ba10-49cb0f6c13cc","ORNL_007.basePlot.cfc","D07","ORNL","ORNL_007","distributed","2017-06-06T15:41Z","vOIarzMvGlhGRCWNBhhlUndOR4++kjo/RByppRh4nc8=","vOIarzMvGlhGRCWNBhhlUndOR4++kjo/J80x/o2I6Bk=","2018-01-18","vegetation",-2.1,-29.9,"0",NA,1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"abcef4dc-f560-46f5-a25c-5cb9bbcda96f","ORNL_007.basePlot.cfc","D07","ORNL","ORNL_007","distributed","2017-06-06T15:42Z","vOIarzMvGlgGYsjowt2fihK2TlKWC6gxYSqtpOQgn5E=","vOIarzMvGlgGYsjowt2fihK2TlKWC6gxKqUZv8T4cOI=","2018-01-18","vegetation",-2.7,-29.5,"0",NA,1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"d0625877-e801-4bb6-b585-e5d99cd48415","ORNL_007.basePlot.cfc","D07","ORNL","ORNL_007","distributed","2017-06-06T15:43Z","vOIarzMvGlg04p2XhkcV4ubzj+23LgYTQ51SpDwliJE=","vOIarzMvGlg04p2XhkcV4ubzj+23LgYTUFdZVc5qgVQ=","2018-01-18","vegetation",-2.3,-29.3,"0",NA,1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"39904cee-51bd-468e-8344-1bbbd2f647b1","ORNL_043.basePlot.cfc","D07","ORNL","ORNL_043","tower","2017-06-07T14:52Z","vOIarzMvGliaklg0KdNYHhYvHmy1htez+MX+VsYoX0w=","vOIarzMvGliaklg0KdNYHhYvHmy1hteznkXHXlzb3jg=","2018-01-18","vegetation",-4.1,-29.2,"0",NA,1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"1a81811c-d19a-4cfb-a35b-73ae8dd8d6b5","ORNL_049.basePlot.cfc","D07","ORNL","ORNL_049","tower","2017-06-07T15:44Z","vOIarzMvGlggtSAtpZokAazdbIV1gXuSaipiyRxuVpk=","vOIarzMvGlggtSAtpZokAazdbIV1gXuS4Nj32owI8js=","2018-01-18","vegetation",-4.7,-28.9,"0",NA,1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"5991c1d3-8094-41a6-b911-96d3fe1a4759","ORNL_049.basePlot.cfc","D07","ORNL","ORNL_049","tower","2017-06-07T15:46Z","vOIarzMvGlgA+4h+hI6kSYY7FX/QKGOy3ZD6elNJ5DA=","vOIarzMvGlgA+4h+hI6kSYY7FX/QKGOytKty4iT0Z7M=","2018-01-18","vegetation",-4,-30,"0",NA,1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"ea856db9-2c03-4a43-b9f4-663a449045a7","ORNL_049.basePlot.cfc","D07","ORNL","ORNL_049","tower","2017-06-07T15:47Z","vOIarzMvGlgxc1J/YgiHbyg39cAsBSa2S/DZ1N1BBeM=","vOIarzMvGlgxc1J/YgiHbyg39cAsBSa2ocXug5bB/7Q=","2018-01-18","vegetation",-4.2,-29.3,"0",NA,1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"117d98b2-2489-4e51-8925-0588f4b308fb","ORNL_043.basePlot.cfc","D07","ORNL","ORNL_043","tower","2017-06-07T15:49Z","vOIarzMvGljqcaHti5RX4MbD/aC8cxeX0y7VDTdttVI=","vOIarzMvGljqcaHti5RX4MbD/aC8cxeXSLVFhouyDtM=","2018-01-18","vegetation",-3.2,-29.4,"0",NA,1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"bf9168aa-4798-47dc-b54d-5cad5a64855a","ORNL_053.basePlot.cfc","D07","ORNL","ORNL_053","tower","2017-06-07T15:54Z","vOIarzMvGli/jyfR0JsN+CRGHbHCa4khccNCOHiqvak=","vOIarzMvGli/jyfR0JsN+CRGHbHCa4khspUD1urXUDM=","2018-01-18","vegetation",-3.1,-29.3,"0",NA,1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"789f568f-42a7-415c-b2ab-a89a5f59f8ca","ORNL_053.basePlot.cfc","D07","ORNL","ORNL_053","tower","2017-06-07T15:55Z","vOIarzMvGlgUL6X8nUTHVzoVORji2FLFYo34UlxWR9w=","vOIarzMvGlgUL6X8nUTHVzoVORji2FLF0oOlzMSYwfE=","2018-01-18","vegetation",-4.7,-29.8,"0",NA,1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"51006cba-1825-4601-af5a-a941db03948a","ORNL_053.basePlot.cfc","D07","ORNL","ORNL_053","tower","2017-06-07T15:59Z","vOIarzMvGliqgT8LShYclzhzbztLvcGmiYyWpzEv+Vs=","vOIarzMvGliqgT8LShYclzhzbztLvcGm47N5dKEW2ZQ=","2018-01-18","vegetation",-3.8,-28.3,"0",NA,1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"37575251-93f9-4c37-b372-6e38fda4e5b6","ORNL_043.basePlot.cfc","D07","ORNL","ORNL_043","tower","2017-06-07T16:54Z","vOIarzMvGliaklg0KdNYHoMZLjy5/S73MbiMx4xHshA=","vOIarzMvGliaklg0KdNYHoMZLjy5/S73D6EA+l0HB40=","2018-01-18","vegetation",-4.2,-28.9,"0",NA,1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"f843c0b2-5eae-4cab-8ae1-04c22bc247ad","ORNL_046.basePlot.cfc","D07","ORNL","ORNL_046","tower","2017-06-08T16:25Z","vOIarzMvGlgAlbr1qwG85cbrlx+iaqNMqDE0blr86UU=","vOIarzMvGlgAlbr1qwG85cbrlx+iaqNMNXDJbFepKHI=","2018-01-18","vegetation",-4.2,-29,"0",NA,1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"cfcc079b-b27e-4a8a-b2b8-7ae670dd8932","ORNL_046.basePlot.cfc","D07","ORNL","ORNL_046","tower","2017-06-08T16:27Z","vOIarzMvGliwbC+EobvpkTosJSgXlPFVYXPJ345mvls=","vOIarzMvGliwbC+EobvpkTosJSgXlPFVHH/+IgWzpWY=","2018-01-18","vegetation",-2.8,-28.2,"0",NA,1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"5ceca58f-6828-48a7-811b-cf5783f73f73","ORNL_046.basePlot.cfc","D07","ORNL","ORNL_046","tower","2017-06-08T16:28Z","vOIarzMvGlgxOaVJyQsDKzwAJs1YhXkUcaTjtKPcrIs=","vOIarzMvGlgxOaVJyQsDKzwAJs1YhXkUxRNq8FIiTAo=","2018-01-18","vegetation",-3.5,-30.6,"0",NA,2,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"d1e2854c-ed14-4ada-affd-953358736b24","ORNL_046.basePlot.cfc","D07","ORNL","ORNL_046","tower","2017-06-08T16:28Z","vOIarzMvGlgxOaVJyQsDKzwAJs1YhXkUcaTjtKPcrIs=","vOIarzMvGlgxOaVJyQsDKzwAJs1YhXkUxRNq8FIiTAo=","2018-01-18","vegetation",-3.4,-30.6,"0",NA,1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"13479133-d122-4a9c-9811-91c8559e73dc","TALL_044.basePlot.cfc","D08","TALL","TALL_044","tower","2017-05-15T07:00Z","8YsBtW+LzBassxoNPqOCfsP6SnXsMbtCJQxYJTchQCM=","8YsBtW+LzBassxoNPqOCfsP6SnXsMbtC1iFw2CRWC8o=","2018-01-03","vegetation",-3.2,-28.8,"0","0",1,"","University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%","Costech 4010 Elemental Analyzer coupled to a Thermo Delta Plus XP IRMS","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"34d090db-6c44-45e3-bdd9-f55759d0bfdd","TALL_047.basePlot.cfc","D08","TALL","TALL_047","tower","2017-05-15T13:00Z","8YsBtW+LzBbAWUjQ/Py/wXylj2i3a6ewjwi9J3xqT8w=","8YsBtW+LzBbAWUjQ/Py/wXylj2i3a6ewXy1LA0twxng=","2018-01-03","vegetation",-2.4,-30.1,"0","0",1,"","University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%","Costech 4010 Elemental Analyzer coupled to a Thermo Delta Plus XP IRMS","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"5cb88f49-043c-45ef-b1a0-66fce9ef4501","TALL_044.basePlot.cfc","D08","TALL","TALL_044","tower","2017-05-15T13:00Z","8YsBtW+LzBYzk8iY5xZI+Azf0kOAAgikXW6N+AMlUNk=","8YsBtW+LzBYzk8iY5xZI+Azf0kOAAgikT65Bn9fQIkk=","2018-01-03","vegetation",-3.5,-27.5,"0","0",1,"","University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%","Costech 4010 Elemental Analyzer coupled to a Thermo Delta Plus XP IRMS","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"c425e8fa-396b-4ee0-bd77-120a4a270c38","TALL_047.basePlot.cfc","D08","TALL","TALL_047","tower","2017-05-15T16:00Z","8YsBtW+LzBaBNRgmmnlcAtcJtSFF5t0JRNiFpuGWGag=","8YsBtW+LzBaBNRgmmnlcAtcJtSFF5t0JUpbUd3k2+fU=","2018-01-03","vegetation",-3,-29.4,"0","0",2,"","University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%","Costech 4010 Elemental Analyzer coupled to a Thermo Delta Plus XP IRMS","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
