"uid","namedLocation","domainID","siteID","plotType","sampleID","collectDate","lmaSampleID","lmaSampleCondition","scanDate","scannedBy","freshMass","ovenStartDate","ovenEndDate","dryMass","weighedBy","scannedLeafNumber","leafArea","percentGreen","leafMassPerArea","dryMassFraction","measuredBy","remarks","dataQF"
"ee080b51-c898-45a3-8ad4-802f3967bd15","JORN_005.basePlot.cfc","D14","JORN","distributed","NrWJnEy30pYb69Uqz+Q+XH8Dse0kO1RgvtuHAnji6Ek=","2017-08-23T20:16Z","NrWJnEy30pYb69Uqz+Q+XH8Dse0kO1RgySyFPobIvNiuAJ6Ln+AImg==","OK","2017-08-25T17:58Z","Ncz1KKFwJgVK4q0Om8WkZm0sx/qYnpfhodjXk7LImkM=",2.03,"2017-08-25T18:30Z","2017-08-29T19:00Z",0.983,"u3HxlUyvicQZN3Mh3mzCP4F/ydRVnyGOI11eQPILJdg=",11,8888.1,100,110.6,0.484,"Ncz1KKFwJgVK4q0Om8WkZm0sx/qYnpfhodjXk7LImkM=","11 pinnae scanned",NA
"33f39975-3086-4040-89e2-852d7f9039fe","JORN_005.basePlot.cfc","D14","JORN","distributed","NrWJnEy30pZbEqIOrdFqU6qtuZr16K9TZQTGgRAVXUc=","2017-08-23T20:18Z","NrWJnEy30pZbEqIOrdFqU6qtuZr16K9TF8nW4zT0yGU=","OK","2017-08-25T16:07Z","Ncz1KKFwJgVK4q0Om8WkZm0sx/qYnpfhodjXk7LImkM=",8.6,"2017-08-25T18:30Z","2017-08-29T19:00Z",3.876,"u3HxlUyvicQZN3Mh3mzCP4F/ydRVnyGOI11eQPILJdg=",9,7600,90,510,0.451,"","",NA
"d3fd7e52-1287-4455-b1fc-50cb099d9d5d","JORN_005.basePlot.cfc","D14","JORN","distributed","NrWJnEy30paYuDYbi6UpBGUaYIldyt1RIar0jBMz2xo=","2017-08-23T20:20Z","NrWJnEy30paYuDYbi6UpBGUaYIldyt1RpzeDutCRbS4=","OK","2017-08-28T15:07Z","Ncz1KKFwJgVK4q0Om8WkZm0sx/qYnpfhodjXk7LImkM=",0.7,"2017-08-28T20:30Z","2017-08-31T09:22Z",0.472,"",19,5164.4,95,91.4,0.675,"","",NA
"0e3dd6c8-8744-4efc-881f-2fedd1e82f99","JORN_001.basePlot.cfc","D14","JORN","distributed","NrWJnEy30pa4aFcQG+KLHj5hId0A/fkLH5BBTjq/kEw=","2017-08-23T20:29Z","NrWJnEy30pa4aFcQG+KLHj5hId0A/fkLnTjR77QdGw0=","OK","2017-08-28T18:39Z","",0.455,"2017-08-28T08:30Z","2017-09-01T16:05Z",0.175,"",47,2201.8,95,79.3,0.384,"","",NA
"e8869a19-7532-4487-8e13-1d7a77cfc842","JORN_001.basePlot.cfc","D14","JORN","distributed","NrWJnEy30palUinYjroI36BhichcXPGokQZCBturk38=","2017-08-23T20:39Z","NrWJnEy30palUinYjroI36BhichcXPGoc1AkMAOzB8NRlQfAOmCLTQ==","OK","2017-08-28T17:24Z","Ncz1KKFwJgVK4q0Om8WkZm0sx/qYnpfhodjXk7LImkM=",0.507,"2017-08-28T20:30Z","2017-08-31T09:30Z",0.207,"",43,1673.2,100,123.7,0.408,"Ncz1KKFwJgVK4q0Om8WkZm0sx/qYnpfhodjXk7LImkM=","",NA
"83c959bf-edbf-4f61-9ef4-c5ea9dfcad9f","TOOL_011.basePlot.cfc","D18","TOOL","distributed","qEiBKdJclf+nR681TpDMXxYIHMlcgulAGWaLowu2mRA=","2017-07-18T18:00Z","qEiBKdJclf+nR681TpDMXxYIHMlcgulA+z1q6RlX3QE=","OK","2017-07-22T01:40Z","Wo7kbpo00q/iTGrlK/cuBAxj86mjn3gOqP/J51qkj0s=",0.906,"2017-07-21T21:49Z","2017-07-24T02:58Z",0.397,"Wo7kbpo00q/iTGrlK/cuBAxj86mjn3gOqP/J51qkj0s=",16,4031.5,95,98.5,0.438,"YJLFcO/BowtuE2UJds042T962Jw6h1EZsWayfTu2cE0=",NA,NA
"d6e380fe-d2e2-42a3-b715-40aa52b5db35","TOOL_004.basePlot.cfc","D18","TOOL","distributed","qEiBKdJclf8Nc8Zps4EcxwGAIQUw1GmRCoVWhrEhE6U=","2017-07-18T19:30Z","qEiBKdJclf8Nc8Zps4EcxwGAIQUw1GmRchT2eh1XFks=","OK","2017-07-22T01:43Z","Wo7kbpo00q/iTGrlK/cuBAxj86mjn3gOqP/J51qkj0s=",1.235,"2017-07-21T21:48Z","2017-07-24T02:58Z",0.693,"Wo7kbpo00q/iTGrlK/cuBAxj86mjn3gOqP/J51qkj0s=",77,8403.9,96,82.5,0.561,"YJLFcO/BowtuE2UJds042T962Jw6h1EZsWayfTu2cE0=",NA,NA
"78e91bf3-ecb6-441d-ad3f-cfb55209f5c7","TOOL_016.basePlot.cfc","D18","TOOL","distributed","qEiBKdJclf/qUXnIi09tl92vPpcsZh9Zw1nJ8WnLMaU=","2017-07-18T21:00Z","qEiBKdJclf/qUXnIi09tl92vPpcsZh9ZpKBHg9+6G0c=","OK","2017-07-22T01:38Z","Wo7kbpo00q/iTGrlK/cuBAxj86mjn3gOqP/J51qkj0s=",1.161,"2017-07-21T21:53Z","2017-07-24T02:58Z",0.594,"Wo7kbpo00q/iTGrlK/cuBAxj86mjn3gOqP/J51qkj0s=",71,5581.5,88,106.4,0.512,"YJLFcO/BowtuE2UJds042T962Jw6h1EZsWayfTu2cE0=",NA,NA
"795de70c-0a62-47c4-8b2f-be5d1d0cdffd","TOOL_003.basePlot.cfc","D18","TOOL","distributed","qEiBKdJclf8jL/g0bc0AZWTjS4pNiJ7F5iPB0pMaI1E=","2017-07-18T22:30Z","qEiBKdJclf8jL/g0bc0AZWTjS4pNiJ7FTSALeI/lcvg=","OK","2017-07-22T01:45Z","Wo7kbpo00q/iTGrlK/cuBAxj86mjn3gOqP/J51qkj0s=",0.882,"2017-07-21T21:46Z","2017-07-24T02:58Z",0.442,"Wo7kbpo00q/iTGrlK/cuBAxj86mjn3gOqP/J51qkj0s=",26,4616.8,85,95.7,0.501,"YJLFcO/BowtuE2UJds042T962Jw6h1EZsWayfTu2cE0=",NA,NA
"8bcd2c74-9d7d-48ed-a612-68b32be9d3bd","TOOL_012.basePlot.cfc","D18","TOOL","distributed","qEiBKdJclf+pOMJALhbbHVboqZWo6JKi03e8lkgE58k=","2017-07-19T18:00Z","qEiBKdJclf+pOMJALhbbHVboqZWo6JKiuWjNgU6z51o=","OK","2017-07-20T17:48Z","Wo7kbpo00q/iTGrlK/cuBAxj86mjn3gOqP/J51qkj0s=",1.447,"2017-07-21T21:51Z","2017-07-23T21:51Z",0.606,"Wo7kbpo00q/iTGrlK/cuBAxj86mjn3gOqP/J51qkj0s=",75,7593.8,95,79.8,0.419,"YJLFcO/BowtuE2UJds042T962Jw6h1EZsWayfTu2cE0=",NA,NA
"a5487141-a3ac-456a-9a3b-28450bde24c0","TOOL_006.basePlot.cfc","D18","TOOL","distributed","qEiBKdJclf/gO40VAdsYAXbDbZqloTQ6qvmYhE4HbOc=","2017-07-19T18:30Z","qEiBKdJclf/gO40VAdsYAXbDbZqloTQ6oLM+41o2O7U=","OK","2017-07-20T17:32Z","Wo7kbpo00q/iTGrlK/cuBAxj86mjn3gOqP/J51qkj0s=",2.151,"2017-07-21T21:52Z","2017-07-24T02:58Z",0.984,"Wo7kbpo00q/iTGrlK/cuBAxj86mjn3gOqP/J51qkj0s=",99,10719.6,96,91.8,0.457,"YJLFcO/BowtuE2UJds042T962Jw6h1EZsWayfTu2cE0=",NA,NA
"0adcf60a-202d-4103-b356-cd63fa03a8fd","TOOL_005.basePlot.cfc","D18","TOOL","distributed","qEiBKdJclf+XliQfAK4VfFY24gCcvf23CWk08FvWlLY=","2017-07-19T19:30Z","qEiBKdJclf+XliQfAK4VfFY24gCcvf23vgYvlkiSTns=","OK","2017-07-20T18:07Z","Wo7kbpo00q/iTGrlK/cuBAxj86mjn3gOqP/J51qkj0s=",2.052,"2017-07-21T21:45Z","2017-07-24T02:58Z",0.825,"Wo7kbpo00q/iTGrlK/cuBAxj86mjn3gOqP/J51qkj0s=",45,9276.3,90,88.9,0.402,"YJLFcO/BowtuE2UJds042T962Jw6h1EZsWayfTu2cE0=",NA,NA
"b344eb99-d186-46f4-a786-9534a4795582","TOOL_013.basePlot.cfc","D18","TOOL","distributed","qEiBKdJclf8wwTlGiZ1D7IDXKlLzhOfhoMfZE5p8i18=","2017-07-19T20:00Z","qEiBKdJclf8wwTlGiZ1D7IDXKlLzhOfhIKnXHhF/HG4=","OK","2017-07-22T01:27Z","Wo7kbpo00q/iTGrlK/cuBAxj86mjn3gOqP/J51qkj0s=",2.081,"2017-07-21T21:51Z","2017-07-24T02:58Z",0.94,"Wo7kbpo00q/iTGrlK/cuBAxj86mjn3gOqP/J51qkj0s=",68,10601.8,88,88.7,0.452,"YJLFcO/BowtuE2UJds042T962Jw6h1EZsWayfTu2cE0=",NA,NA
"3b4e967a-3bfe-496a-8625-94cba5281764","TOOL_010.basePlot.cfc","D18","TOOL","distributed","qEiBKdJclf+Kof9F/RlrR8cOYz3WvmOvyU3yQRxflZI=","2017-07-19T21:00Z","qEiBKdJclf+Kof9F/RlrR8cOYz3WvmOvYRgpSJpVqR8=","OK","2017-07-20T17:51Z","Wo7kbpo00q/iTGrlK/cuBAxj86mjn3gOqP/J51qkj0s=",2.239,"2017-07-21T21:45Z","2017-07-24T02:58Z",1.071,"Wo7kbpo00q/iTGrlK/cuBAxj86mjn3gOqP/J51qkj0s=",68,11508,95,93.1,0.478,"YJLFcO/BowtuE2UJds042T962Jw6h1EZsWayfTu2cE0=",NA,NA
"e5c072d0-f054-4463-be9a-50984361e55d","TOOL_009.basePlot.cfc","D18","TOOL","distributed","qEiBKdJclf9sGhplCozPmoSOBsIfeCIEsIQK8+fOOzc=","2017-07-19T21:30Z","qEiBKdJclf9sGhplCozPmoSOBsIfeCIEkcw+5alyrNA=","OK","2017-07-20T17:44Z","Wo7kbpo00q/iTGrlK/cuBAxj86mjn3gOqP/J51qkj0s=",2.644,"2017-07-21T21:52Z","2017-07-24T02:58Z",1.219,"Wo7kbpo00q/iTGrlK/cuBAxj86mjn3gOqP/J51qkj0s=",78,13629.8,88,89.4,0.461,"YJLFcO/BowtuE2UJds042T962Jw6h1EZsWayfTu2cE0=",NA,NA
"e32ccee9-7469-40ec-9007-2de6cbefaf5c","TOOL_002.basePlot.cfc","D18","TOOL","distributed","qEiBKdJclf+zuciOTs6awmkdVVR5ghGtcoLgAIQ0wiU=","2017-07-19T23:30Z","qEiBKdJclf+zuciOTs6awmkdVVR5ghGtg3KDlLsh8cI=","OK","2017-07-20T18:12Z","Wo7kbpo00q/iTGrlK/cuBAxj86mjn3gOqP/J51qkj0s=",1.607,"2017-07-21T21:49Z","2017-07-24T02:58Z",0.709,"Wo7kbpo00q/iTGrlK/cuBAxj86mjn3gOqP/J51qkj0s=",69,8999,95,78.8,0.441,"YJLFcO/BowtuE2UJds042T962Jw6h1EZsWayfTu2cE0=",NA,NA
"17c6d7fe-d79f-4c7f-a51d-a230bc6688f6","TOOL_017.basePlot.cfc","D18","TOOL","distributed","qEiBKdJclf8TB3rUZU0kB/McL/P7lY8mz73nT/yZT5U=","2017-07-20T00:00Z","qEiBKdJclf8TB3rUZU0kB/McL/P7lY8m4awvgfIJZJI=","OK","2017-07-20T17:40Z","Wo7kbpo00q/iTGrlK/cuBAxj86mjn3gOqP/J51qkj0s=",1.951,"2017-07-21T21:48Z","2017-07-24T02:58Z",0.868,"Wo7kbpo00q/iTGrlK/cuBAxj86mjn3gOqP/J51qkj0s=",47,10993.6,88,79,0.445,"YJLFcO/BowtuE2UJds042T962Jw6h1EZsWayfTu2cE0=",NA,NA
"06a91bc7-d8b4-45c1-a4e9-9a0fe8140e37","TOOL_043.basePlot.cfc","D18","TOOL","tower","qEiBKdJclf+43qa99xh4YWl+sReIsXt+0X8mbLUAae4=","2017-07-20T17:22Z","qEiBKdJclf+43qa99xh4YWl+sReIsXt+A2nh99g648w=","OK","2017-07-22T01:30Z","Wo7kbpo00q/iTGrlK/cuBAxj86mjn3gOqP/J51qkj0s=",1.215,"2017-07-21T21:51Z","2017-07-24T02:58Z",0.482,"Wo7kbpo00q/iTGrlK/cuBAxj86mjn3gOqP/J51qkj0s=",50,5793,92,83.2,0.397,"YJLFcO/BowtuE2UJds042T962Jw6h1EZsWayfTu2cE0=",NA,NA
"1f67ea86-a972-46f4-9588-091bbe8ac87f","TOOL_001.basePlot.cfc","D18","TOOL","distributed","qEiBKdJclf/5AmRA23JH+dq2YUuS7Pyu6+LNASbCJtI=","2017-07-20T18:00Z","qEiBKdJclf/5AmRA23JH+dq2YUuS7Pyu+pHOPG8O7u8=","OK","2017-07-20T18:19Z","Wo7kbpo00q/iTGrlK/cuBAxj86mjn3gOqP/J51qkj0s=",2.997,"2017-07-21T21:46Z","2017-07-24T02:58Z",1.151,"Wo7kbpo00q/iTGrlK/cuBAxj86mjn3gOqP/J51qkj0s=",40,13472.1,90,85.4,0.384,"YJLFcO/BowtuE2UJds042T962Jw6h1EZsWayfTu2cE0=",NA,NA
"d19a5941-f2c1-45a9-bb1e-7587f539fdd4","TOOL_041.basePlot.cfc","D18","TOOL","tower","qEiBKdJclf/Qzzrb+epfBaa/wpAkxvwVFhutT6BHZMI=","2017-07-20T19:00Z","qEiBKdJclf/Qzzrb+epfBaa/wpAkxvwV7FxcK92JYrM=","OK","2017-07-20T19:15Z","Wo7kbpo00q/iTGrlK/cuBAxj86mjn3gOqP/J51qkj0s=",4.193,"2017-07-21T21:50Z","2017-07-24T02:58Z",1.09,"Wo7kbpo00q/iTGrlK/cuBAxj86mjn3gOqP/J51qkj0s=",51,14439.6,78,75.5,0.26,"YJLFcO/BowtuE2UJds042T962Jw6h1EZsWayfTu2cE0=",NA,NA
"341eace4-108f-4541-add1-b9125188501b","TOOL_014.basePlot.cfc","D18","TOOL","distributed","qEiBKdJclf/YTFGQgd1EGchBNa+roNvTCU8NOc0dZFg=","2017-07-20T19:30Z","qEiBKdJclf/YTFGQgd1EGchBNa+roNvTlsjID0d5bQg=","OK","2017-07-21T01:23Z","Wo7kbpo00q/iTGrlK/cuBAxj86mjn3gOqP/J51qkj0s=",1.653,"2017-07-21T21:50Z","2017-07-24T02:58Z",0.524,"Wo7kbpo00q/iTGrlK/cuBAxj86mjn3gOqP/J51qkj0s=",40,7704.9,85,68,0.317,"YJLFcO/BowtuE2UJds042T962Jw6h1EZsWayfTu2cE0=",NA,NA
"fe96dd2b-f65d-4cf7-ad87-39277d4dc367","TOOL_042.basePlot.cfc","D18","TOOL","tower","qEiBKdJclf/N8NkyLma/b3gLGFFQ/mhfiPuVkXplvnc=","2017-07-21T18:00Z","qEiBKdJclf/N8NkyLma/b3gLGFFQ/mhfT+KjyqThVfM=","OK","2017-07-22T01:48Z","Wo7kbpo00q/iTGrlK/cuBAxj86mjn3gOqP/J51qkj0s=",1.546,"2017-07-21T21:44Z","2017-07-24T02:58Z",0.524,"Wo7kbpo00q/iTGrlK/cuBAxj86mjn3gOqP/J51qkj0s=",33,7599.9,88,68.9,0.339,"YJLFcO/BowtuE2UJds042T962Jw6h1EZsWayfTu2cE0=",NA,NA
"e4f1d47c-d2ea-47cd-8eb6-23147246fd2d","TOOL_044.basePlot.cfc","D18","TOOL","tower","qEiBKdJclf9O9QxrtCWSWnAZh/Rfp0UVhROueeb8F8g=","2017-07-21T19:00Z","qEiBKdJclf9O9QxrtCWSWnAZh/Rfp0UVZSs3M0N4B38=","OK","2017-07-22T01:47Z","Wo7kbpo00q/iTGrlK/cuBAxj86mjn3gOqP/J51qkj0s=",3.284,"2017-07-21T21:45Z","2017-07-24T02:58Z",1.124,"Wo7kbpo00q/iTGrlK/cuBAxj86mjn3gOqP/J51qkj0s=",42,15108.3,95,74.4,0.342,"YJLFcO/BowtuE2UJds042T962Jw6h1EZsWayfTu2cE0=",NA,NA
