"uid","namedLocation","domainID","siteID","plotID","plotType","sampleID","cnSampleID","collectDate","analysisDate","sampleType","nitrogenPercent","carbonPercent","CNratio","cnPercentQF","percentAccuracyQF","analyticalRepNumber","remarks","laboratoryName","testMethod","instrument","analyzedBy","reviewedBy","dataQF"
"d3c7b96a-091c-4982-87b8-0e66d125037e","STEI_002.basePlot.cfc","D05","STEI","STEI_002","distributed","VIe0/2w3fNf39i0uHMFdmaeaCqh5sYXhZumlpdA2UH4=","VIe0/2w3fNf39i0uHMFdmaeaCqh5sYXhVS5hndcrbMo=","2017-08-29T20:56Z","2018-03-22","vegetation",2.48,47.34,19.1,"0","0",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"67aabf7f-2f8a-4884-afab-78aaae7ffbed","STEI_002.basePlot.cfc","D05","STEI","STEI_002","distributed","VIe0/2w3fNcn3zJhSf83pVVxpG6jk1EcOoeAHmkKomg=","VIe0/2w3fNcn3zJhSf83pVVxpG6jk1EcDQQYwLzcCiM=","2017-08-29T21:30Z","2018-03-22","vegetation",1.79,48.45,27.1,"0","0",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"71562099-dd37-46c1-8224-ebc1b1b580aa","STEI_001.basePlot.cfc","D05","STEI","STEI_001","distributed","VIe0/2w3fNdp78ByyJA8EAivT6mVK4BIvRLpY5y8l9c=","VIe0/2w3fNdp78ByyJA8EAivT6mVK4BIgxP5zbOsBy8=","2017-08-29T22:19Z","2018-03-22","vegetation",1.61,48.35,30,"0","0",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"f4d975f9-57ad-402f-9609-9f2a6714650c","STEI_001.basePlot.cfc","D05","STEI","STEI_001","distributed","VIe0/2w3fNdGg8ZdiqmQlCp6yf9Pjzzg0f8d4lnTIVI=","VIe0/2w3fNdGg8ZdiqmQlCp6yf9PjzzgJ/HEZWNeAFE=","2017-08-29T22:32Z","2018-03-22","vegetation",2.66,45.64,17.2,"0","0",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"3d17c414-1c54-411f-9bcc-081ed354492c","STEI_001.basePlot.cfc","D05","STEI","STEI_001","distributed","VIe0/2w3fNeKiqeEFmkbTmAG23MSwrWMR4cAci0XV9A=","VIe0/2w3fNeKiqeEFmkbTmAG23MSwrWMt1hzwRH77bM=","2017-08-29T22:58Z","2018-03-22","vegetation",2.25,47.29,21,"0","0",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"8c658109-3278-425c-be33-7a7a943e18af","KONZ_011.basePlot.cfc","D06","KONZ","KONZ_011","distributed","Cekj+eelgP/sGcPrqr9Pzgu/+/VJ097jr+rZh2V8Hcw=","Cekj+eelgP/sGcPrqr9Pzgu/+/VJ097jyFH/l/5tlsU=","2017-05-30T13:57Z","2018-05-31","vegetation",1.12,45.05,40.3,"0","0",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Carlo Erba 1110 Elemental Analyzer with Zero Blank Autosampler coupled to a Thermo Delta V Plus IRMS via Thermo Conflo IV interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"ee9860f1-3203-4783-a033-69c3773f8277","KONZ_003.basePlot.cfc","D06","KONZ","KONZ_003","distributed","Cekj+eelgP9s9pDMbarmFxNu4AVtN2BlNTcUH7ACslY=","Cekj+eelgP9s9pDMbarmFxNu4AVtN2Blp/LOdMZM2kA=","2017-05-30T13:58Z","2018-05-31","vegetation",2,47.06,23.6,"0","0",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Carlo Erba 1110 Elemental Analyzer with Zero Blank Autosampler coupled to a Thermo Delta V Plus IRMS via Thermo Conflo IV interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"c216aa38-2459-4ab2-98c1-79792da3ab08","KONZ_010.basePlot.cfc","D06","KONZ","KONZ_010","distributed","Cekj+eelgP/O8PU4swAXHMBynq9bqLSM9VkSpEY46BI=","Cekj+eelgP/O8PU4swAXHMBynq9bqLSM5ZcIcvzHk9c=","2017-05-30T14:00Z","2018-05-31","vegetation",1.41,45.02,31.9,"0","0",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Carlo Erba 1110 Elemental Analyzer with Zero Blank Autosampler coupled to a Thermo Delta V Plus IRMS via Thermo Conflo IV interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"321b8645-f67c-484f-806b-6b79b516d259","KONZ_001.basePlot.cfc","D06","KONZ","KONZ_001","distributed","Cekj+eelgP+FtsCbsa7Fx0yuDENzSZgUu0oOcsF1rUs=","Cekj+eelgP+FtsCbsa7Fx0yuDENzSZgUSSiS0P+bjcw=","2017-05-30T14:06Z","2018-05-31","vegetation",1.63,45,27.6,"0","0",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Carlo Erba 1110 Elemental Analyzer with Zero Blank Autosampler coupled to a Thermo Delta V Plus IRMS via Thermo Conflo IV interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"4efb44b3-954a-45db-9ef6-e81099ebc35b","KONZ_042.basePlot.cfc","D06","KONZ","KONZ_042","tower","Cekj+eelgP8YwVIKeX8KmDyhH3AmhbeIlUmTMgLm/C8=","Cekj+eelgP8YwVIKeX8KmDyhH3AmhbeI2bQT91GUYj4=","2017-05-30T14:08Z","2018-05-31","vegetation",0.97,45.52,47,"0","0",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Carlo Erba 1110 Elemental Analyzer with Zero Blank Autosampler coupled to a Thermo Delta V Plus IRMS via Thermo Conflo IV interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"a81e5d3f-214f-4913-b315-a9b60ecdd187","KONZ_043.basePlot.cfc","D06","KONZ","KONZ_043","tower","Cekj+eelgP8twWen9yIBWBwjrwASs76HLmjW19E2bhI=","Cekj+eelgP8twWen9yIBWBwjrwASs76HwaW5o3OCwy8=","2017-05-30T14:09Z","2018-05-31","vegetation",1.88,46.87,25,"0","0",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Carlo Erba 1110 Elemental Analyzer with Zero Blank Autosampler coupled to a Thermo Delta V Plus IRMS via Thermo Conflo IV interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"e577f0fd-cf85-4b5d-8ec9-101e1a58388f","KONZ_045.basePlot.cfc","D06","KONZ","KONZ_045","tower","Cekj+eelgP9pjZG8ytWEoHzBBaS0LQQk2YY5mtqP/40=","Cekj+eelgP9pjZG8ytWEoHzBBaS0LQQkpY29wU/tlbI=","2017-05-30T14:10Z","2018-05-31","vegetation",1.6,44.83,28,"0","0",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Carlo Erba 1110 Elemental Analyzer with Zero Blank Autosampler coupled to a Thermo Delta V Plus IRMS via Thermo Conflo IV interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"a03885b0-9222-410f-8153-40d2e0a38aab","KONZ_046.basePlot.cfc","D06","KONZ","KONZ_046","tower","Cekj+eelgP83+pvaUJG6uVN78ri862V09xDnre+Oyw0=","Cekj+eelgP83+pvaUJG6uVN78ri862V0ZtvFeylSGBc=","2017-05-30T14:11Z","2018-05-31","vegetation",1.53,45.41,29.6,"0","0",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Carlo Erba 1110 Elemental Analyzer with Zero Blank Autosampler coupled to a Thermo Delta V Plus IRMS via Thermo Conflo IV interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"d5583cd6-ea66-4241-8972-d725c5759b2d","KONZ_009.basePlot.cfc","D06","KONZ","KONZ_009","distributed","Cekj+eelgP9Fy+DOcsp9U9WSf3DutN4vIMfm1mkoIOs=","Cekj+eelgP9Fy+DOcsp9U9WSf3DutN4vQZaoVURJMxI=","2017-05-30T14:12Z","2018-05-31","vegetation",1.56,46.01,29.5,"0","0",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Carlo Erba 1110 Elemental Analyzer with Zero Blank Autosampler coupled to a Thermo Delta V Plus IRMS via Thermo Conflo IV interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"4d6b29d1-6912-441b-bdda-4d1c0617b680","KONZ_014.basePlot.cfc","D06","KONZ","KONZ_014","distributed","Cekj+eelgP8rqN6W/F1q6YCZHdfSRxLt+hQaovm3xi8=","Cekj+eelgP8rqN6W/F1q6YCZHdfSRxLtjSc9yd3Avmw=","2017-05-30T14:14Z","2018-05-31","vegetation",1.74,44.93,25.9,"0","0",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Carlo Erba 1110 Elemental Analyzer with Zero Blank Autosampler coupled to a Thermo Delta V Plus IRMS via Thermo Conflo IV interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"1d6e70a0-0d60-4077-bca7-4ea9608d24e1","KONZ_024.basePlot.cfc","D06","KONZ","KONZ_024","distributed","Cekj+eelgP9P1Up66iRoAATQx/RQZ6bdUCrZN/Ev46I=","Cekj+eelgP9P1Up66iRoAATQx/RQZ6bdt0la1fLNksM=","2017-05-30T14:23Z","2018-05-31","vegetation",1.21,45.06,37.2,"0","0",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Carlo Erba 1110 Elemental Analyzer with Zero Blank Autosampler coupled to a Thermo Delta V Plus IRMS via Thermo Conflo IV interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"d95180ce-ab0b-45c6-be71-ea16669cadbf","KONZ_004.basePlot.cfc","D06","KONZ","KONZ_004","distributed","Cekj+eelgP8HxmkpxRAwFsNuGbR/BPcjYvpoCekY9zU=","Cekj+eelgP8HxmkpxRAwFsNuGbR/BPcjBeg5FDnTWKw=","2017-05-30T14:25Z","2018-05-31","vegetation",1.51,44.69,29.7,"0","0",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Carlo Erba 1110 Elemental Analyzer with Zero Blank Autosampler coupled to a Thermo Delta V Plus IRMS via Thermo Conflo IV interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"ad1b7a7b-f5b0-42f0-97a2-92f49aef8eab","KONZ_008.basePlot.cfc","D06","KONZ","KONZ_008","distributed","Cekj+eelgP8/q2AoGGZ6cjflPDbdob4H68G9jeB0LE4=","Cekj+eelgP8/q2AoGGZ6cjflPDbdob4HUG/bz/3yn2M=","2017-05-30T14:27Z","2018-05-31","vegetation",1.69,48.69,28.8,"0","0",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Carlo Erba 1110 Elemental Analyzer with Zero Blank Autosampler coupled to a Thermo Delta V Plus IRMS via Thermo Conflo IV interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"84c9e5f8-b35a-4d78-ad6c-d7778c73f393","KONZ_002.basePlot.cfc","D06","KONZ","KONZ_002","distributed","Cekj+eelgP9EQU0Al2SAyHWyKDGB1fuXsJVvjMdieHQ=","Cekj+eelgP9EQU0Al2SAyHWyKDGB1fuXn/2irwOC76I=","2017-05-30T14:28Z","2018-05-31","vegetation",1.32,46.01,34.9,"0","0",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Carlo Erba 1110 Elemental Analyzer with Zero Blank Autosampler coupled to a Thermo Delta V Plus IRMS via Thermo Conflo IV interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"bc3467a3-a098-4b3b-be13-f1afddb0a5ff","KONZ_007.basePlot.cfc","D06","KONZ","KONZ_007","distributed","Cekj+eelgP8hUU9GdNe5XfX3pGP3FBauzJmzRANL8iI=","Cekj+eelgP8hUU9GdNe5XfX3pGP3FBaup1jtJBhZ3dQ=","2017-05-31T13:35Z","2018-05-31","vegetation",0.99,43.94,44.3,"0","0",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Carlo Erba 1110 Elemental Analyzer with Zero Blank Autosampler coupled to a Thermo Delta V Plus IRMS via Thermo Conflo IV interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"ec240567-1e63-4fe6-97ac-4ffb05703ca2","KONZ_025.basePlot.cfc","D06","KONZ","KONZ_025","distributed","Cekj+eelgP+4uDBRX8WPBLmsC2ixStEwh5Tmd0qGz+4=","Cekj+eelgP+4uDBRX8WPBLmsC2ixStEwi3RQqD5ktqM=","2017-05-31T14:39Z","2018-05-31","vegetation",2.52,48.83,19.4,"0","0",2,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Carlo Erba 1110 Elemental Analyzer with Zero Blank Autosampler coupled to a Thermo Delta V Plus IRMS via Thermo Conflo IV interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"e65a3b36-b1b6-464d-908c-93778d64e08b","KONZ_025.basePlot.cfc","D06","KONZ","KONZ_025","distributed","Cekj+eelgP+4uDBRX8WPBLmsC2ixStEwh5Tmd0qGz+4=","Cekj+eelgP+4uDBRX8WPBLmsC2ixStEwi3RQqD5ktqM=","2017-05-31T14:39Z","2018-05-31","vegetation",2.49,48.83,19.6,"0","0",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Carlo Erba 1110 Elemental Analyzer with Zero Blank Autosampler coupled to a Thermo Delta V Plus IRMS via Thermo Conflo IV interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"219d6daa-74c5-40da-9cde-42b3968326dc","KONZ_025.basePlot.cfc","D06","KONZ","KONZ_025","distributed","Cekj+eelgP8+4YR5y1t7pT4/Zul4g7BryOIPuZIcrPg=","Cekj+eelgP8+4YR5y1t7pT4/Zul4g7BrYp5rQIo+sVw=","2017-05-31T14:42Z","2018-05-31","vegetation",2.97,46.34,15.6,"0","0",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Carlo Erba 1110 Elemental Analyzer with Zero Blank Autosampler coupled to a Thermo Delta V Plus IRMS via Thermo Conflo IV interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"7246624c-f17a-4463-9d5b-5a45344c16fd","KONZ_025.basePlot.cfc","D06","KONZ","KONZ_025","distributed","Cekj+eelgP8q1NEnDzdC19xoggzEesTICna+K/T2/i8=","Cekj+eelgP8q1NEnDzdC19xoggzEesTIsXjKu9qzZoM=","2017-05-31T14:55Z","2018-05-31","vegetation",2.32,44.54,19.2,"0","0",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Carlo Erba 1110 Elemental Analyzer with Zero Blank Autosampler coupled to a Thermo Delta V Plus IRMS via Thermo Conflo IV interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"916f6634-550c-44b7-a246-9e8bd64ef872","KONZ_013.basePlot.cfc","D06","KONZ","KONZ_013","distributed","Cekj+eelgP8HXcbi/ODa0/qRYJ5dTsQvWcxvufLOWzo=","Cekj+eelgP8HXcbi/ODa0/qRYJ5dTsQveCi/lDC0bXs=","2017-06-01T13:51Z","2018-05-31","vegetation",1.49,45.93,30.8,"0","0",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Carlo Erba 1110 Elemental Analyzer with Zero Blank Autosampler coupled to a Thermo Delta V Plus IRMS via Thermo Conflo IV interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"db7373a7-f078-4dfd-878b-b8bf0cca53b2","KONZ_005.basePlot.cfc","D06","KONZ","KONZ_005","distributed","Cekj+eelgP8uS0GdYPFp5KBQFxDLErk8/9bEYj2O/4c=","Cekj+eelgP8uS0GdYPFp5KBQFxDLErk8w9SLI88T1ME=","2017-06-01T13:53Z","2018-05-31","vegetation",1.87,44.81,23.9,"0","0",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Carlo Erba 1110 Elemental Analyzer with Zero Blank Autosampler coupled to a Thermo Delta V Plus IRMS via Thermo Conflo IV interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"e6a0b8da-1562-47b6-94c4-e229a99f356a","KONZ_006.basePlot.cfc","D06","KONZ","KONZ_006","distributed","Cekj+eelgP+cMuvhPkH2BUGvTeSn6Qri+6Vh1rUUygg=","Cekj+eelgP+cMuvhPkH2BUGvTeSn6QriJwryOXHs9EE=","2017-06-01T13:54Z","2018-05-31","vegetation",1.31,46.21,35.2,"0","0",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Carlo Erba 1110 Elemental Analyzer with Zero Blank Autosampler coupled to a Thermo Delta V Plus IRMS via Thermo Conflo IV interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"53de428c-93ac-446e-905a-f3ff71c74c9f","KONZ_024.basePlot.cfc","D06","KONZ","KONZ_024","distributed","Cekj+eelgP9bPJfGB8NLPOKnWRmFr78F2pP78Z/tca4=","Cekj+eelgP9bPJfGB8NLPOKnWRmFr78FT9EdnghToRQ=","2017-06-01T14:00Z","2018-05-31","vegetation",0.71,49.41,70.1,"0","0",2,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Carlo Erba 1110 Elemental Analyzer with Zero Blank Autosampler coupled to a Thermo Delta V Plus IRMS via Thermo Conflo IV interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"8b3d526d-04c8-446b-a18e-b9eaf43e35d6","KONZ_024.basePlot.cfc","D06","KONZ","KONZ_024","distributed","Cekj+eelgP9bPJfGB8NLPOKnWRmFr78F2pP78Z/tca4=","Cekj+eelgP9bPJfGB8NLPOKnWRmFr78FT9EdnghToRQ=","2017-06-01T14:00Z","2018-05-31","vegetation",0.72,48.31,67.2,"0","0",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Carlo Erba 1110 Elemental Analyzer with Zero Blank Autosampler coupled to a Thermo Delta V Plus IRMS via Thermo Conflo IV interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"3a8a9cc0-f6e8-44b5-918e-3493eb2be571","KONZ_024.basePlot.cfc","D06","KONZ","KONZ_024","distributed","Cekj+eelgP+JU1TuJl/+NyRpZCtuTeXl70lA7g/ELJM=","Cekj+eelgP+JU1TuJl/+NyRpZCtuTeXlmb1t+3lhxoE=","2017-06-01T14:04Z","2018-05-31","vegetation",1.8,46.46,25.7,"0","0",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Carlo Erba 1110 Elemental Analyzer with Zero Blank Autosampler coupled to a Thermo Delta V Plus IRMS via Thermo Conflo IV interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"ec69c35a-fb7f-4204-a74f-9dded83029e3","KONZ_024.basePlot.cfc","D06","KONZ","KONZ_024","distributed","Cekj+eelgP+Mphfzc7CuRuUDCGvgrsnOcmEkTVoXz+k=","Cekj+eelgP+Mphfzc7CuRuUDCGvgrsnOwR01tU5VVlE=","2017-06-01T14:06Z","2018-05-31","vegetation",2.17,50.72,23.4,"0","0",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Carlo Erba 1110 Elemental Analyzer with Zero Blank Autosampler coupled to a Thermo Delta V Plus IRMS via Thermo Conflo IV interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"c94fdffe-31cf-4dcb-b376-048349c4affb","KONZ_012.basePlot.cfc","D06","KONZ","KONZ_012","distributed","Cekj+eelgP8BVlPglPP663jNMIMVWkwLlhghkBSvLho=","Cekj+eelgP8BVlPglPP663jNMIMVWkwL6QeYgO3H0hY=","2017-06-02T13:55Z","2018-05-31","vegetation",1.88,44.74,23.8,"0","0",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Carlo Erba 1110 Elemental Analyzer with Zero Blank Autosampler coupled to a Thermo Delta V Plus IRMS via Thermo Conflo IV interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"dd08b03a-1eb0-4778-9006-de8ae5407fa1","GRSM_006.basePlot.cfc","D07","GRSM","GRSM_006","distributed","njZEDkTA4mgiARK+2lMt1XKieVoTXptHM32tPh7lGWw=","njZEDkTA4mgiARK+2lMt1XKieVoTXptHMQZx2XLz6BE=","2016-06-06T13:40Z","2016-08-24","vegetation",1.5,47.2,32.4,"0",NA,1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%",NA,"rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"e497b9c0-d535-4c74-99ff-18ee1d84bf4a","GRSM_006.basePlot.cfc","D07","GRSM","GRSM_006","distributed","njZEDkTA4mgZIetQ+caMIxKyGdrz/cE/iov51c01Qd4=","njZEDkTA4mgZIetQ+caMIxKyGdrz/cE/BcvtVTzaQ+A=","2016-06-06T14:10Z","2016-08-24","vegetation",1.8,45.9,24.9,"0",NA,1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%",NA,"rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"93a9da96-81c3-4c77-9b1c-ea6cc814e225","GRSM_006.basePlot.cfc","D07","GRSM","GRSM_006","distributed","njZEDkTA4mhXBrbFJl/Bv/8VHIpZkxCb/z3lVdZ/1cQ=","njZEDkTA4mhXBrbFJl/Bv/8VHIpZkxCb5kX/IzmBqgg=","2016-06-06T14:35Z","2016-08-24","vegetation",1.6,46.7,28.4,"0",NA,1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%",NA,"rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"833c713d-6c5c-4346-ab28-b257ee907f62","GRSM_002.basePlot.cfc","D07","GRSM","GRSM_002","distributed","njZEDkTA4mgWWU03lRxBFgfLUPZ46Kxd2ZaSaiyzcFI=","njZEDkTA4mgWWU03lRxBFgfLUPZ46KxdvqmIyLNn4Y0=","2016-06-06T15:45Z","2016-08-24","vegetation",1.5,46.6,30.1,"0",NA,1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%",NA,"rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"a130b799-1b80-4900-97cf-0a2920e14cda","GRSM_002.basePlot.cfc","D07","GRSM","GRSM_002","distributed","njZEDkTA4mgWWU03lRxBFgfLUPZ46Kxd2ZaSaiyzcFI=","njZEDkTA4mgWWU03lRxBFgfLUPZ46KxdvqmIyLNn4Y0=","2016-06-06T15:45Z","2016-08-24","vegetation",1.5,46.5,30,"0",NA,2,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%",NA,"rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"5d2234d3-fdc0-4e2f-8194-150e6f08f0e1","GRSM_002.basePlot.cfc","D07","GRSM","GRSM_002","distributed","njZEDkTA4mhMd38hmJ6sFsk82htc7y964/KMIjLZiyo=","njZEDkTA4mhMd38hmJ6sFsk82htc7y96vE0zyDoPDec=","2016-06-06T16:20Z","2016-08-24","vegetation",2.2,47.5,21.9,"0",NA,1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%",NA,"rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"ef34a567-f8a4-4615-ae2f-ac9a1e0b964c","GRSM_002.basePlot.cfc","D07","GRSM","GRSM_002","distributed","njZEDkTA4mhKOtXkRIPFhBzxgTIuGg/UEsL+4Cxpym4=","njZEDkTA4mhKOtXkRIPFhBzxgTIuGg/Ut5I6nB0aWCc=","2016-06-06T16:41Z","2016-08-24","vegetation",1.9,43.9,22.8,"0",NA,1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%",NA,"rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
