"uid","namedLocation","domainID","siteID","plotID","plotType","nlcdClass","geodeticDatum","decimalLatitude","decimalLongitude","coordinateUncertainty","elevation","elevationUncertainty","samplingProtocolVersion","collectDate","subplotID","sampleType","samplingMethod","vstTag","tagID","individualID","taxonID","scientificName","plantStatus","clipCellNumber","clipID","clipLength","clipWidth","percentCoverClip","sampleID","subsample1Height","subsample2Height","subsample3Height","chlorophyllSampleID","collectedBy","recordedBy","remarks","dataQF"
"c6f03713-3a03-45f3-98dd-dd16c787f189","ORNL_046.basePlot.cfc","D07","ORNL","ORNL_046","tower","deciduousForest","WGS84",35.964422,-84.285887,20.1,338.8,0.18,"NEON.DOC.001024vD","2017-06-08T16:27Z","39","Woody individual","line launcher","Y","04848","NEON.PLA.D07.ORNL.04848","QURU","Quercus rubra L.","Live",NA,NA,NA,NA,NA,"vOIarzMvGliwbC+EobvpkTosJSgXlPFVYXPJ345mvls=",20.4,NA,NA,"vOIarzMvGliwbC+EobvpkTosJSgXlPFVEdMh3SqWAjQ=","o8zDrSGfNRHXTwkNXPAdRAjPrJVp6LTtS+vSpO9tqxI=","xvXXx2Yfvlgbr4WjL8siVejDyLo38hAGJ4Ae5VMHZ/o=","",NA
"54673fa9-cd5e-4ae6-b8b3-02f09a0789c8","ORNL_046.basePlot.cfc","D07","ORNL","ORNL_046","tower","deciduousForest","WGS84",35.964422,-84.285887,20.1,338.8,0.18,"NEON.DOC.001024vD","2017-06-08T16:28Z","39","Woody individual","line launcher","Y","04841","NEON.PLA.D07.ORNL.04841","NYSY","Nyssa sylvatica Marshall","Live",NA,NA,NA,NA,NA,"vOIarzMvGlgxOaVJyQsDKzwAJs1YhXkUcaTjtKPcrIs=",15.8,NA,NA,"vOIarzMvGlgxOaVJyQsDKzwAJs1YhXkUr/K+HKYDANY=","o8zDrSGfNRHXTwkNXPAdRAjPrJVp6LTtS+vSpO9tqxI=","xvXXx2Yfvlgbr4WjL8siVejDyLo38hAGJ4Ae5VMHZ/o=","",NA
"3a597351-e7b8-4b67-af08-c7e41b27b8f4","LENO_002.basePlot.cfc","D08","LENO","LENO_002","distributed","woodyWetlands","WGS84",31.806907,-88.19388,20.2,10.9,0.29,"NEON.DOC.001024vE","2018-04-30T13:45Z","40","Woody individual","line launcher","Y","00025","NEON.PLA.D08.LENO.00025","QUPH","Quercus phellos L.","Live",NA,NA,NA,NA,NA,"jmTOfpHQ+Zu6wELocwde+/e4kF0nGU+nmQtv5AD+dGE=",25.4,NA,NA,"jmTOfpHQ+Zu6wELocwde+/e4kF0nGU+nC2WomXrlRnI=","bmECNxKFORJ43CkPOK/jz5baIMG9fVgNDZtuMGOxgY0=","BAPHqkFAAcxWh7OUuCxaQ/y/2/YuoCfRmHwCznLmIAE=",NA,NA
"1b2dffb6-2f39-4f2c-a51a-a1f371dc0788","LENO_002.basePlot.cfc","D08","LENO","LENO_002","distributed","woodyWetlands","WGS84",31.806907,-88.19388,20.2,10.9,0.29,"NEON.DOC.001024vE","2018-04-30T13:52Z","32","Woody individual","pole pruner","Y","00016","NEON.PLA.D08.LENO.00016","CACA18","Carpinus caroliniana Walter","Live",NA,NA,NA,NA,NA,"jmTOfpHQ+Zs4NEObMcDzaIoO8CfwakDsmkZxSxwNdgA=",6.2,NA,NA,"jmTOfpHQ+Zs4NEObMcDzaIoO8CfwakDshfIO5Cj4k0SkKsbMu5//fg==","bmECNxKFORJ43CkPOK/jz5baIMG9fVgNDZtuMGOxgY0=","BAPHqkFAAcxWh7OUuCxaQ/y/2/YuoCfRmHwCznLmIAE=",NA,NA
"7714cc16-c0b6-4529-aac3-ae36aec6b719","LENO_002.basePlot.cfc","D08","LENO","LENO_002","distributed","woodyWetlands","WGS84",31.806907,-88.19388,20.2,10.9,0.29,"NEON.DOC.001024vE","2018-04-30T13:53Z","23","Woody individual","line launcher","N","11695Z","NEON.PLA.D08.LENO.11695Z","QULA3","Quercus laurifolia Michx.","Live",NA,NA,NA,NA,NA,"jmTOfpHQ+ZvOX2S8lAccGJa18svFuxN01YsjwkiC7dg=",19,NA,NA,"jmTOfpHQ+ZvOX2S8lAccGJa18svFuxN0ruSVx/ZbB6A5vzevyHm3FQ==","bmECNxKFORJ43CkPOK/jz5baIMG9fVgNDZtuMGOxgY0=","BAPHqkFAAcxWh7OUuCxaQ/y/2/YuoCfRmHwCznLmIAE=",NA,NA
"bd6c7741-fcc3-4667-8792-2ef1b727f68c","LENO_003.basePlot.cfc","D08","LENO","LENO_003","distributed","deciduousForest","WGS84",31.808316,-88.188214,20.2,10.3,0.24,"NEON.DOC.001024vE","2018-04-30T14:00Z","23","Woody individual","line launcher","N","11696Z","NEON.PLA.D08.LENO.11696Z","CELA","Celtis laevigata Willd.","Live",NA,NA,NA,NA,NA,"jmTOfpHQ+ZsC6pxjw40+2QROAm+wKVDo3IJ0O65Cozo=",15.5,NA,NA,"jmTOfpHQ+ZsC6pxjw40+2QROAm+wKVDolW5YDel1PiQ=","bmECNxKFORJ43CkPOK/jz5baIMG9fVgNDZtuMGOxgY0=","BAPHqkFAAcxWh7OUuCxaQ/y/2/YuoCfRmHwCznLmIAE=",NA,NA
"5229c918-3d2f-4104-bf3d-a84349a78831","LENO_003.basePlot.cfc","D08","LENO","LENO_003","distributed","deciduousForest","WGS84",31.808316,-88.188214,20.2,10.3,0.24,"NEON.DOC.001024vE","2018-04-30T14:04Z","40","Woody individual","line launcher","Y","00065","NEON.PLA.D08.LENO.00065","QUPA5","Quercus pagoda Raf.","Live",NA,NA,NA,NA,NA,"jmTOfpHQ+Ztml3RyqHAM47/kc4bIqcXHVBsYAVP+djA=",26.2,NA,NA,"jmTOfpHQ+Ztml3RyqHAM47/kc4bIqcXHF0BI9E8GHBUIVxMPOmfp8A==","bmECNxKFORJ43CkPOK/jz5baIMG9fVgNDZtuMGOxgY0=","BAPHqkFAAcxWh7OUuCxaQ/y/2/YuoCfRmHwCznLmIAE=",NA,NA
"1a4ab085-b837-4388-9ecd-c9b273591912","LENO_003.basePlot.cfc","D08","LENO","LENO_003","distributed","deciduousForest","WGS84",31.808316,-88.188214,20.2,10.3,0.24,"NEON.DOC.001024vE","2018-04-30T14:04Z","41","Woody individual","line launcher","Y","00079","NEON.PLA.D08.LENO.00079","QUPA5","Quercus pagoda Raf.","Live",NA,NA,NA,NA,NA,"jmTOfpHQ+Ztml3RyqHAM4zkaZGsMbcD9NbqY+hoW6XU=",18.6,NA,NA,"jmTOfpHQ+Ztml3RyqHAM4zkaZGsMbcD9o71YZVhnqDGIuYAvVRk6Uw==","bmECNxKFORJ43CkPOK/jz5baIMG9fVgNDZtuMGOxgY0=","BAPHqkFAAcxWh7OUuCxaQ/y/2/YuoCfRmHwCznLmIAE=",NA,NA
"95abc714-b8fa-4d8c-9ea9-1cddc73f25ff","LENO_006.basePlot.cfc","D08","LENO","LENO_006","distributed","woodyWetlands","WGS84",31.814261,-88.18736,20.2,11.6,0.19,"NEON.DOC.001024vE","2018-04-30T14:07Z","32","Woody individual","line launcher","Y","00652","NEON.PLA.D08.LENO.00652","QUMI","Quercus michauxii Nutt.","Live",NA,NA,NA,NA,NA,"jmTOfpHQ+ZujS97ycDDHCeDyKa+NA8/B8fBKwrsjba4=",20.9,NA,NA,"jmTOfpHQ+ZujS97ycDDHCeDyKa+NA8/BR7yiKDgHokU=","bmECNxKFORJ43CkPOK/jz5baIMG9fVgNDZtuMGOxgY0=","BAPHqkFAAcxWh7OUuCxaQ/y/2/YuoCfRmHwCznLmIAE=",NA,NA
"a6a75d97-20d1-43b3-962c-a1416326df8c","LENO_006.basePlot.cfc","D08","LENO","LENO_006","distributed","woodyWetlands","WGS84",31.814261,-88.18736,20.2,11.6,0.19,"NEON.DOC.001024vE","2018-04-30T14:08Z","31","Woody individual","line launcher","Y","00647","NEON.PLA.D08.LENO.00647","QUMI","Quercus michauxii Nutt.","Live",NA,NA,NA,NA,NA,"jmTOfpHQ+ZujS97ycDDHCRr6ASzhDgigxldA8k0Ey64=",20.4,NA,NA,"jmTOfpHQ+ZujS97ycDDHCRr6ASzhDgig8No0JwCDGEY=","bmECNxKFORJ43CkPOK/jz5baIMG9fVgNDZtuMGOxgY0=","BAPHqkFAAcxWh7OUuCxaQ/y/2/YuoCfRmHwCznLmIAE=",NA,NA
"d7f2cec6-9f00-4be8-b3ef-12a968dbc190","LENO_006.basePlot.cfc","D08","LENO","LENO_006","distributed","woodyWetlands","WGS84",31.814261,-88.18736,20.2,11.6,0.19,"NEON.DOC.001024vE","2018-04-30T14:09Z","41","Woody individual","line launcher","Y","00667","NEON.PLA.D08.LENO.00667","QUPA5","Quercus pagoda Raf.","Live",NA,NA,NA,NA,NA,"jmTOfpHQ+ZsZiNJZ+ry4Tg3iRxQW9Fte1dNlh4YbNOU=",29.8,NA,NA,"jmTOfpHQ+ZsZiNJZ+ry4Tg3iRxQW9FteAIW0i1mqjmgZOJqIBYr6qQ==","bmECNxKFORJ43CkPOK/jz5baIMG9fVgNDZtuMGOxgY0=","BAPHqkFAAcxWh7OUuCxaQ/y/2/YuoCfRmHwCznLmIAE=",NA,NA
"d7e4a457-0b0f-411f-add8-015374d82edb","LENO_009.basePlot.cfc","D08","LENO","LENO_009","distributed","woodyWetlands","WGS84",31.811628,-88.181313,20.2,15.4,0.3,"NEON.DOC.001024vE","2018-05-01T14:36Z","32","Woody individual","line launcher","Y","01206","NEON.PLA.D08.LENO.01206","CACA18","Carpinus caroliniana Walter","Live",NA,NA,NA,NA,NA,"jmTOfpHQ+Zt2bvUWjRF9Xpj6WgYC3yen/bXvZZuzsN0=",10.4,NA,NA,"jmTOfpHQ+Zt2bvUWjRF9Xpj6WgYC3yenPD645veCjdpvHQ1gnHkOQw==","bmECNxKFORJ43CkPOK/jz5baIMG9fVgNDZtuMGOxgY0=","BAPHqkFAAcxWh7OUuCxaQ/y/2/YuoCfRmHwCznLmIAE=",NA,NA
"41dbf11a-de9d-4e83-9c35-040999cf4d11","LENO_009.basePlot.cfc","D08","LENO","LENO_009","distributed","woodyWetlands","WGS84",31.811628,-88.181313,20.2,15.4,0.3,"NEON.DOC.001024vE","2018-05-01T14:47Z","41","Woody individual","line launcher","N","11697Z","NEON.PLA.D08.LENO.11697Z","LIST2","Liquidambar styraciflua L.","Live",NA,NA,NA,NA,NA,"jmTOfpHQ+ZsGk4OODq6BqkGdtQOgMiJWjSJxCk5Z8ps=",21.4,NA,NA,"jmTOfpHQ+ZsGk4OODq6BqkGdtQOgMiJWe329mbfawgvCKHcIOp163A==","bmECNxKFORJ43CkPOK/jz5baIMG9fVgNDZtuMGOxgY0=","BAPHqkFAAcxWh7OUuCxaQ/y/2/YuoCfRmHwCznLmIAE=",NA,NA
"9b27a17b-673d-4010-a5b6-958676f855b3","LENO_009.basePlot.cfc","D08","LENO","LENO_009","distributed","woodyWetlands","WGS84",31.811628,-88.181313,20.2,15.4,0.3,"NEON.DOC.001024vE","2018-05-01T14:54Z","32","Woody individual","line launcher","Y","01202","NEON.PLA.D08.LENO.01202","QUPA5","Quercus pagoda Raf.","Live",NA,NA,NA,NA,NA,"jmTOfpHQ+Zt0x+TEWDGkLRJrf/WzHMuDBsNTMsnFqps=",25.4,NA,NA,"jmTOfpHQ+Zt0x+TEWDGkLRJrf/WzHMuD/rWJnVeiXn1dRIOBwUgPmg==","bmECNxKFORJ43CkPOK/jz5baIMG9fVgNDZtuMGOxgY0=","BAPHqkFAAcxWh7OUuCxaQ/y/2/YuoCfRmHwCznLmIAE=",NA,NA
"2d7b128b-7b3c-4281-8e21-dfda5b2b1ef9","LENO_007.basePlot.cfc","D08","LENO","LENO_007","distributed","deciduousForest","WGS84",31.812513,-88.202235,20.3,13.8,0.33,"NEON.DOC.001024vE","2018-05-02T14:57Z","40","Woody individual","line launcher","Y","00773","NEON.PLA.D08.LENO.00773","QULA3","Quercus laurifolia Michx.","Live",NA,NA,NA,NA,NA,"jmTOfpHQ+ZsZMjJ+IBWsbRvFmYm1hO1J1tDtfAKAgPM=",18.3,NA,NA,"jmTOfpHQ+ZsZMjJ+IBWsbRvFmYm1hO1JxcmjxmALE0twnEvelohAuQ==","bmECNxKFORJ43CkPOK/jz5baIMG9fVgNDZtuMGOxgY0=","BAPHqkFAAcxWh7OUuCxaQ/y/2/YuoCfRmHwCznLmIAE=",NA,NA
"a6e55e0a-0150-447f-aa56-474b15749c76","LENO_007.basePlot.cfc","D08","LENO","LENO_007","distributed","deciduousForest","WGS84",31.812513,-88.202235,20.3,13.8,0.33,"NEON.DOC.001024vE","2018-05-02T14:58Z","41","Woody individual","pole pruner","Y","00799","NEON.PLA.D08.LENO.00799","LIST2","Liquidambar styraciflua L.","Live",NA,NA,NA,NA,NA,"jmTOfpHQ+ZtF6/ER24Aek3DXLf9pG2Cvz3xw95hmPDk=",7.2,NA,NA,"jmTOfpHQ+ZtF6/ER24Aek3DXLf9pG2CvYepb9k5otG60//hnZNRbKg==","bmECNxKFORJ43CkPOK/jz5baIMG9fVgNDZtuMGOxgY0=","BAPHqkFAAcxWh7OUuCxaQ/y/2/YuoCfRmHwCznLmIAE=",NA,NA
"16e6a4f1-07f4-4dcb-ad11-dc55d970c763","LENO_007.basePlot.cfc","D08","LENO","LENO_007","distributed","deciduousForest","WGS84",31.812513,-88.202235,20.3,13.8,0.33,"NEON.DOC.001024vE","2018-05-02T15:01Z","31","Woody individual","line launcher","Y","00752","NEON.PLA.D08.LENO.00752","QULA3","Quercus laurifolia Michx.","Live",NA,NA,NA,NA,NA,"jmTOfpHQ+ZsZMjJ+IBWsbWMUZZWtI1HZxMr3IcHkPKU=",11.6,NA,NA,"jmTOfpHQ+ZsZMjJ+IBWsbWMUZZWtI1HZ9u01A9Ke+jlk2ZhAxKhKAA==","bmECNxKFORJ43CkPOK/jz5baIMG9fVgNDZtuMGOxgY0=","BAPHqkFAAcxWh7OUuCxaQ/y/2/YuoCfRmHwCznLmIAE=",NA,NA
"4bdf297a-3894-4360-84c5-cbbbe4584f16","LENO_005.basePlot.cfc","D08","LENO","LENO_005","distributed","woodyWetlands","WGS84",31.827863,-88.181486,20.2,13.3,0.27,"NEON.DOC.001024vE","2018-05-02T15:07Z","41","Woody individual","line launcher","Y","00178","NEON.PLA.D08.LENO.00178","PLOC","Platanus occidentalis L.","Live",NA,NA,NA,NA,NA,"jmTOfpHQ+ZvRAXq72i02G0RXVXFHpQVhdatGKlsB3Oc=",22.5,NA,NA,"jmTOfpHQ+ZvRAXq72i02G0RXVXFHpQVhRqnfL7nvqOQ=","bmECNxKFORJ43CkPOK/jz5baIMG9fVgNDZtuMGOxgY0=","BAPHqkFAAcxWh7OUuCxaQ/y/2/YuoCfRmHwCznLmIAE=",NA,NA
"25b5174e-0959-45d7-9217-9fb24878ea8c","LENO_005.basePlot.cfc","D08","LENO","LENO_005","distributed","woodyWetlands","WGS84",31.827863,-88.181486,20.2,13.3,0.27,"NEON.DOC.001024vE","2018-05-02T15:08Z","41","Woody individual","line launcher","Y","00190","NEON.PLA.D08.LENO.00190","PLOC","Platanus occidentalis L.","Live",NA,NA,NA,NA,NA,"jmTOfpHQ+ZvRAXq72i02G7YjWbh0/3KhgzlbiozSO/A=",18.6,NA,NA,"jmTOfpHQ+ZvRAXq72i02G7YjWbh0/3KhtkxTczXFbto=","bmECNxKFORJ43CkPOK/jz5baIMG9fVgNDZtuMGOxgY0=","BAPHqkFAAcxWh7OUuCxaQ/y/2/YuoCfRmHwCznLmIAE=",NA,NA
"a97ab457-b76d-4e79-8198-9726431ed50e","LENO_005.basePlot.cfc","D08","LENO","LENO_005","distributed","woodyWetlands","WGS84",31.827863,-88.181486,20.2,13.3,0.27,"NEON.DOC.001024vE","2018-05-02T15:09Z","41","Woody individual","pole pruner","N","11698Z","NEON.PLA.D08.LENO.11698Z","QUPA5","Quercus pagoda Raf.","Live",NA,NA,NA,NA,NA,"jmTOfpHQ+ZvRE8fwY+qiR6/7GF7acZ5DFKbf4swOhB0=",7.8,NA,NA,"jmTOfpHQ+ZvRE8fwY+qiR6/7GF7acZ5DOIoVMoKoKUJ9U5mdcvnNZQ==","bmECNxKFORJ43CkPOK/jz5baIMG9fVgNDZtuMGOxgY0=","BAPHqkFAAcxWh7OUuCxaQ/y/2/YuoCfRmHwCznLmIAE=",NA,NA
"6bf13334-23a5-4c0f-ba1d-7ae953a583f5","LENO_011.basePlot.cfc","D08","LENO","LENO_011","distributed","woodyWetlands","WGS84",31.825951,-88.183041,20.2,16.7,0.23,"NEON.DOC.001024vE","2018-05-02T15:12Z","41","Woody individual","line launcher","Y","00256","NEON.PLA.D08.LENO.00256","CELA","Celtis laevigata Willd.","Live",NA,NA,NA,NA,NA,"jmTOfpHQ+ZuD7DuvLcKVc/1VgjgdC1KO0P5JSX0cvQY=",8.6,NA,NA,"jmTOfpHQ+ZuD7DuvLcKVc/1VgjgdC1KOVcBU3pRD2Y4=","bmECNxKFORJ43CkPOK/jz5baIMG9fVgNDZtuMGOxgY0=","BAPHqkFAAcxWh7OUuCxaQ/y/2/YuoCfRmHwCznLmIAE=",NA,NA
"f0b1a5dd-2d6d-4984-83d6-f218c0d72a4e","LENO_011.basePlot.cfc","D08","LENO","LENO_011","distributed","woodyWetlands","WGS84",31.825951,-88.183041,20.2,16.7,0.23,"NEON.DOC.001024vE","2018-05-02T15:14Z","41","Woody individual","line launcher","N","11699Z","NEON.PLA.D08.LENO.11699Z","LIST2","Liquidambar styraciflua L.","Live",NA,NA,NA,NA,NA,"jmTOfpHQ+ZttOXF8LzuQVdFotMwbuf4r1G7GYptgTLE=",10.2,NA,NA,"jmTOfpHQ+ZttOXF8LzuQVdFotMwbuf4rU7pcmMW2IHiJIYiaPHMWfQ==","bmECNxKFORJ43CkPOK/jz5baIMG9fVgNDZtuMGOxgY0=","BAPHqkFAAcxWh7OUuCxaQ/y/2/YuoCfRmHwCznLmIAE=",NA,NA
"a14bd1dc-67e9-4667-95e2-26ff85e6842e","LENO_011.basePlot.cfc","D08","LENO","LENO_011","distributed","woodyWetlands","WGS84",31.825951,-88.183041,20.2,16.7,0.23,"NEON.DOC.001024vE","2018-05-02T15:17Z","31","Woody individual","line launcher","Y","00240","NEON.PLA.D08.LENO.00240","QUPH","Quercus phellos L.","Live",NA,NA,NA,NA,NA,"jmTOfpHQ+ZtNTZjs21STxVgIN+md4HfSCulb34hdZC4=",17,NA,NA,"jmTOfpHQ+ZtNTZjs21STxVgIN+md4HfStYP1epEv14M=","bmECNxKFORJ43CkPOK/jz5baIMG9fVgNDZtuMGOxgY0=","BAPHqkFAAcxWh7OUuCxaQ/y/2/YuoCfRmHwCznLmIAE=",NA,NA
"9b39264b-9b6a-4cc0-a4ef-1550c2117fa5","LENO_004.basePlot.cfc","D08","LENO","LENO_004","distributed","woodyWetlands","WGS84",31.821088,-88.182303,20.2,12.4,0.58,"NEON.DOC.001024vE","2018-05-02T15:18Z","21","Woody individual","pole pruner","N","11700Z","NEON.PLA.D08.LENO.11700Z","CELA","Celtis laevigata Willd.","Live",NA,NA,NA,NA,NA,"jmTOfpHQ+ZsCSA2uuyjAWCGEpom5WtPrzGW1sKge0fs=",6.5,NA,NA,"jmTOfpHQ+ZsCSA2uuyjAWCGEpom5WtPrOSx2YGbtQ1Y=","bmECNxKFORJ43CkPOK/jz5baIMG9fVgNDZtuMGOxgY0=","BAPHqkFAAcxWh7OUuCxaQ/y/2/YuoCfRmHwCznLmIAE=",NA,NA
"1c8783c4-c84b-4ce1-aa0e-4060cb5683dc","LENO_004.basePlot.cfc","D08","LENO","LENO_004","distributed","woodyWetlands","WGS84",31.821088,-88.182303,20.2,12.4,0.58,"NEON.DOC.001024vE","2018-05-02T15:22Z","39","Woody individual","line launcher","N","01203Z","NEON.PLA.D08.LENO.01203Z","QUPH","Quercus phellos L.","Live",NA,NA,NA,NA,NA,"jmTOfpHQ+Zs0U8A3Bxm5r02i8gNnQQB0B9XHi54eqGo=",19,NA,NA,"jmTOfpHQ+Zs0U8A3Bxm5r02i8gNnQQB0V17Do5DIeZY=","bmECNxKFORJ43CkPOK/jz5baIMG9fVgNDZtuMGOxgY0=","BAPHqkFAAcxWh7OUuCxaQ/y/2/YuoCfRmHwCznLmIAE=",NA,NA
"e2d56779-b06f-4d45-b846-45d26b64711e","LENO_004.basePlot.cfc","D08","LENO","LENO_004","distributed","woodyWetlands","WGS84",31.821088,-88.182303,20.2,12.4,0.58,"NEON.DOC.001024vE","2018-05-02T15:25Z","40","Woody individual","pole pruner","Y","00305","NEON.PLA.D08.LENO.00305","CACA18","Carpinus caroliniana Walter","Live",NA,NA,NA,NA,NA,"jmTOfpHQ+ZvN4Ah30O6EPPm/rFdIPnm1PhMP1vSqZpE=",5.4,NA,NA,"jmTOfpHQ+ZvN4Ah30O6EPPm/rFdIPnm1839DmLpwjV0ccwoyndR+XA==","bmECNxKFORJ43CkPOK/jz5baIMG9fVgNDZtuMGOxgY0=","BAPHqkFAAcxWh7OUuCxaQ/y/2/YuoCfRmHwCznLmIAE=",NA,NA
"78ff9331-83ad-4428-8b84-08153384fbba","LENO_063.basePlot.cfc","D08","LENO","LENO_063","tower","deciduousForest","WGS84",31.85541,-88.160398,20.2,12.1,0.32,"NEON.DOC.001024vE","2018-05-07T17:21Z","39","Woody individual","pole pruner","Y","08521","NEON.PLA.D08.LENO.08521","CACA18","Carpinus caroliniana Walter","Live",NA,NA,NA,NA,NA,"jmTOfpHQ+ZthGyV09AHY9uCNnNTjQnMceZ320+Fmcwk=",4.7,NA,NA,"jmTOfpHQ+ZthGyV09AHY9uCNnNTjQnMcqI4B5HIioXbQWiiMzFBbxA==","bmECNxKFORJ43CkPOK/jz5baIMG9fVgNDZtuMGOxgY0=","ZEw83eKjbdVwmzbrK6rIvBJKEPCDjgcrm+1HylQByNc=",NA,NA
"14259be6-29bb-4f4d-bf84-3497690677d7","LENO_063.basePlot.cfc","D08","LENO","LENO_063","tower","deciduousForest","WGS84",31.85541,-88.160398,20.2,12.1,0.32,"NEON.DOC.001024vE","2018-05-07T18:22Z","39","Woody individual","line launcher","Y","08527","NEON.PLA.D08.LENO.08527","LIST2","Liquidambar styraciflua L.","Live",NA,NA,NA,NA,NA,"jmTOfpHQ+Zt6E43sjfdM78457RTgshDXeCz+ZvS6xGI=",16.3,NA,NA,"jmTOfpHQ+Zt6E43sjfdM78457RTgshDXx/8DPlL4dBz/rUmNaMpehg==","bmECNxKFORJ43CkPOK/jz5baIMG9fVgNDZtuMGOxgY0=","ZEw83eKjbdVwmzbrK6rIvBJKEPCDjgcrm+1HylQByNc=",NA,NA
"5374c1b9-8c6a-4395-b99b-6151d78c5b77","LENO_063.basePlot.cfc","D08","LENO","LENO_063","tower","deciduousForest","WGS84",31.85541,-88.160398,20.2,12.1,0.32,"NEON.DOC.001024vE","2018-05-07T18:40Z","39","Woody individual","line launcher","Y","08530","NEON.PLA.D08.LENO.08530","LIST2","Liquidambar styraciflua L.","Live",NA,NA,NA,NA,NA,"jmTOfpHQ+Zt6E43sjfdM7/K6oyuf6wUYfMG2Q62BwxE=",17.5,NA,NA,"jmTOfpHQ+Zt6E43sjfdM7/K6oyuf6wUYDHFaZlk/WWC8HK4AVW5Fww==","bmECNxKFORJ43CkPOK/jz5baIMG9fVgNDZtuMGOxgY0=","ZEw83eKjbdVwmzbrK6rIvBJKEPCDjgcrm+1HylQByNc=",NA,NA
"1765e4aa-5129-4833-952e-b80db6ae27e5","LENO_064.basePlot.cfc","D08","LENO","LENO_064","tower","deciduousForest","WGS84",31.854294,-88.160718,20.1,12.4,0.13,"NEON.DOC.001024vE","2018-05-07T20:02Z","41","Woody individual","line launcher","Y","08444","NEON.PLA.D08.LENO.08444","ULAM","Ulmus americana L.","Live",NA,NA,NA,NA,NA,"jmTOfpHQ+Zu0u/oXwnPihXIZAg1bnCmza9yUoBdPbk0=",7,NA,NA,"jmTOfpHQ+Zu0u/oXwnPihXIZAg1bnCmzhv6603maqpY=","bmECNxKFORJ43CkPOK/jz5baIMG9fVgNDZtuMGOxgY0=","ZEw83eKjbdVwmzbrK6rIvBJKEPCDjgcrm+1HylQByNc=",NA,NA
"ff77ec26-8de5-46cd-b6e2-652787c14255","LENO_064.basePlot.cfc","D08","LENO","LENO_064","tower","deciduousForest","WGS84",31.854294,-88.160718,20.1,12.4,0.13,"NEON.DOC.001024vE","2018-05-07T20:38Z","41","Woody individual","line launcher","Y","08458","NEON.PLA.D08.LENO.08458","LIST2","Liquidambar styraciflua L.","Live",NA,NA,NA,NA,NA,"jmTOfpHQ+ZsgIjag6hsyJhKyUKh5lckYk0mn75GAjKQ=",10.7,NA,NA,"jmTOfpHQ+ZsgIjag6hsyJhKyUKh5lckYZZR4usvFr2DGRoc9rKsl5A==","bmECNxKFORJ43CkPOK/jz5baIMG9fVgNDZtuMGOxgY0=","ZEw83eKjbdVwmzbrK6rIvBJKEPCDjgcrm+1HylQByNc=",NA,NA
"7f76ff86-eeff-43f7-9368-f8fa61c0007e","LENO_064.basePlot.cfc","D08","LENO","LENO_064","tower","deciduousForest","WGS84",31.854294,-88.160718,20.1,12.4,0.13,"NEON.DOC.001024vE","2018-05-07T21:56Z","41","Woody individual","line launcher","Y","08425","NEON.PLA.D08.LENO.08425","QUNI","Quercus nigra L.","Live",NA,NA,NA,NA,NA,"jmTOfpHQ+ZthBTYF6lnCHeY3fZ7NuNHpdbYdgNj4ihM=",19.5,NA,NA,"jmTOfpHQ+ZthBTYF6lnCHeY3fZ7NuNHpvWLUc+T8Jbg=","bmECNxKFORJ43CkPOK/jz5baIMG9fVgNDZtuMGOxgY0=","ZEw83eKjbdVwmzbrK6rIvBJKEPCDjgcrm+1HylQByNc=",NA,NA
"8dea809f-f957-41f3-8e84-e70ec23ca8c9","LENO_012.basePlot.cfc","D08","LENO","LENO_012","distributed","woodyWetlands","WGS84",31.808121,-88.179966,20.2,10.8,0.47,"NEON.DOC.001024vE","2018-05-08T14:40Z","40","Woody individual","line launcher","Y","00631","NEON.PLA.D08.LENO.00631","QUNI","Quercus nigra L.","Live",NA,NA,NA,NA,NA,"jmTOfpHQ+Zt5OT/G06Pds9Z4ITHmVvdgo0UdUFMGBLA=",23.7,NA,NA,"jmTOfpHQ+Zt5OT/G06Pds9Z4ITHmVvdgu2+V/c7j8MM=","bmECNxKFORJ43CkPOK/jz5baIMG9fVgNDZtuMGOxgY0=","ZEw83eKjbdVwmzbrK6rIvBJKEPCDjgcrm+1HylQByNc=",NA,NA
"49d5c8bb-ec38-4129-b3e4-bbcd0bf05b67","LENO_012.basePlot.cfc","D08","LENO","LENO_012","distributed","woodyWetlands","WGS84",31.808121,-88.179966,20.2,10.8,0.47,"NEON.DOC.001024vE","2018-05-08T15:05Z","23","Woody individual","line launcher","N","01186Z","NEON.PLA.D08.LENO.01186Z","ULAM","Ulmus americana L.","Live",NA,NA,NA,NA,NA,"jmTOfpHQ+Zty0lbBchDNAv+Px7cFenVNiBt2JYFVfMM=",12.5,NA,NA,"jmTOfpHQ+Zty0lbBchDNAv+Px7cFenVNigz0S3Rk7Kw=","bmECNxKFORJ43CkPOK/jz5baIMG9fVgNDZtuMGOxgY0=","ZEw83eKjbdVwmzbrK6rIvBJKEPCDjgcrm+1HylQByNc=",NA,NA
